Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
20,132,1,SPD,Abdi,Sanae,,1,0,0,0,0,Sanae Abdi,
20,132,1,SPD,Ahmetovic,Adis,,1,0,0,0,0,Adis Ahmetovic,
20,132,1,SPD,Alabali-Radovan,Reem,,0,0,0,0,1,Reem Alabali-Radovan,
20,132,1,SPD,Andres,Dagmar,,0,0,0,0,1,Dagmar Andres,
20,132,1,SPD,Annen,Niels,,1,0,0,0,0,Niels Annen,
20,132,1,SPD,Arlt,Johannes,,1,0,0,0,0,Johannes Arlt,
20,132,1,SPD,Baehrens,Heike,,1,0,0,0,0,Heike Baehrens,
20,132,1,SPD,Bahr,Ulrike,,1,0,0,0,0,Ulrike Bahr,
20,132,1,SPD,Baldy,Daniel,,0,0,0,0,1,Daniel Baldy,
20,132,1,SPD,Baradari,Nezahat,,0,0,0,0,1,Nezahat Baradari,
20,132,1,SPD,Bartol,Sören,,1,0,0,0,0,Sören Bartol,
20,132,1,SPD,Bartz,Alexander,,1,0,0,0,0,Alexander Bartz,
20,132,1,SPD,Bas,Bärbel,,1,0,0,0,0,Bärbel Bas,
20,132,1,SPD,Becker,Holger,,1,0,0,0,0,Dr. Holger Becker,
20,132,1,SPD,Berghahn,Jürgen,,1,0,0,0,0,Jürgen Berghahn,
20,132,1,SPD,Bergt,Bengt,,1,0,0,0,0,Bengt Bergt,
20,132,1,SPD,Blankenburg,Jakob,,1,0,0,0,0,Jakob Blankenburg,
20,132,1,SPD,Breymaier,Leni,,1,0,0,0,0,Leni Breymaier,
20,132,1,SPD,Budde,Katrin,,1,0,0,0,0,Katrin Budde,
20,132,1,SPD,Cademartori Dujisin,Isabel,,1,0,0,0,0,Isabel Cademartori Dujisin,
20,132,1,SPD,Castellucci,Lars,,0,0,0,0,1,Dr. Lars Castellucci,
20,132,1,SPD,Coße,Jürgen,,1,0,0,0,0,Jürgen Coße,
20,132,1,SPD,Daldrup,Bernhard,,1,0,0,0,0,Bernhard Daldrup,
20,132,1,SPD,De Ridder,Daniela,,1,0,0,0,0,Dr. Daniela De Ridder,
20,132,1,SPD,Demir,Hakan,,1,0,0,0,0,Hakan Demir,
20,132,1,SPD,Diaby,Karamba,,0,0,0,0,1,Dr. Karamba Diaby,
20,132,1,SPD,Diedenhofen,Martin,,1,0,0,0,0,Martin Diedenhofen,
20,132,1,SPD,Dieren,Jan,,1,0,0,0,0,Jan Dieren,
20,132,1,SPD,Dilcher,Esther,,1,0,0,0,0,Esther Dilcher,
20,132,1,SPD,Dittmar,Sabine,,0,0,0,0,1,Sabine Dittmar,
20,132,1,SPD,Döring,Felix,,0,0,0,0,1,Felix Döring,
20,132,1,SPD,Droßmann,Falko,,1,0,0,0,0,Falko Droßmann,
20,132,1,SPD,Echeverria,Axel,,1,0,0,0,0,Axel Echeverria,
20,132,1,SPD,Eichwede,Sonja,,0,0,0,0,1,Sonja Eichwede,
20,132,1,SPD,Engelhardt,Heike,,1,0,0,0,0,Heike Engelhardt,
20,132,1,SPD,Esdar,Wiebke,,1,0,0,0,0,Dr. Wiebke Esdar,
20,132,1,SPD,Esken,Saskia,,1,0,0,0,0,Saskia Esken,
20,132,1,SPD,Fäscher,Ariane,,0,0,0,0,1,Ariane Fäscher,
20,132,1,SPD,Fechner,Johannes,,1,0,0,0,0,Dr. Johannes Fechner,
20,132,1,SPD,Fiedler,Sebastian,,0,0,0,0,1,Sebastian Fiedler,
20,132,1,SPD,Franke,Edgar,,0,0,0,0,1,Dr. Edgar Franke,
20,132,1,SPD,Funke,Fabian,,1,0,0,0,0,Fabian Funke,
20,132,1,SPD,Gava,Manuel,,1,0,0,0,0,Manuel Gava,
20,132,1,SPD,Gerdes,Michael,,0,0,0,0,1,Michael Gerdes,
20,132,1,SPD,Gerster,Martin,,0,0,0,0,1,Martin Gerster,
20,132,1,SPD,Glöckner,Angelika,,1,0,0,0,0,Angelika Glöckner,
20,132,1,SPD,Gremmels,Timon,,1,0,0,0,0,Timon Gremmels,
20,132,1,SPD,Griese,Kerstin,,1,0,0,0,0,Kerstin Griese,
20,132,1,SPD,Grötsch,Uli,,0,0,0,0,1,Uli Grötsch,
20,132,1,SPD,Hagedorn,Bettina,,1,0,0,0,0,Bettina Hagedorn,
20,132,1,SPD,Hagl-Kehl,Rita,,0,0,0,0,1,Rita Hagl-Kehl,
20,132,1,SPD,Hakverdi,Metin,,1,0,0,0,0,Metin Hakverdi,
20,132,1,SPD,Hartmann,Sebastian,,0,0,0,0,1,Sebastian Hartmann,
20,132,1,SPD,Heidenblut,Dirk,,0,0,0,0,1,Dirk Heidenblut,
20,132,1,SPD,Heil (Peine),Hubertus,,1,0,0,0,0,Hubertus Heil (Peine),
20,132,1,SPD,Heiligenstadt,Frauke,,1,0,0,0,0,Frauke Heiligenstadt,
20,132,1,SPD,Heinrich,Gabriela,,1,0,0,0,0,Gabriela Heinrich,
20,132,1,SPD,Hellmich,Wolfgang,,1,0,0,0,0,Wolfgang Hellmich,
20,132,1,SPD,Hennig,Anke,,1,0,0,0,0,Anke Hennig,
20,132,1,SPD,Heselhaus,Nadine,,1,0,0,0,0,Nadine Heselhaus,
20,132,1,SPD,Hitschler,Thomas,,0,0,0,0,1,Thomas Hitschler,
20,132,1,SPD,Hostert,Jasmina,,0,0,0,0,1,Jasmina Hostert,
20,132,1,SPD,Hubertz,Verena,,1,0,0,0,0,Verena Hubertz,
20,132,1,SPD,Hümpfer,Markus,,1,0,0,0,0,Markus Hümpfer,
20,132,1,SPD,Junge,Frank,,0,0,0,0,1,Frank Junge,
20,132,1,SPD,Juratovic,Josip,,0,0,0,0,1,Josip Juratovic,
20,132,1,SPD,Kaczmarek,Oliver,,1,0,0,0,0,Oliver Kaczmarek,
20,132,1,SPD,Kaiser,Elisabeth,,1,0,0,0,0,Elisabeth Kaiser,
20,132,1,SPD,Karaahmetoglu,Macit,,1,0,0,0,0,Macit Karaahmetoglu,
20,132,1,SPD,Kasper,Carlos,,1,0,0,0,0,Carlos Kasper,
20,132,1,SPD,Kassautzki,Anna,,0,0,0,0,1,Anna Kassautzki,
20,132,1,SPD,Katzmarek,Gabriele,,1,0,0,0,0,Gabriele Katzmarek,
20,132,1,SPD,Kersten,Franziska,,0,0,0,0,1,Dr. Franziska Kersten,
20,132,1,SPD,Kleebank,Helmut,,1,0,0,0,0,Helmut Kleebank,
20,132,1,SPD,Klinck,Kristian,,1,0,0,0,0,Dr. Kristian Klinck,
20,132,1,SPD,Klingbeil,Lars,,1,0,0,0,0,Lars Klingbeil,
20,132,1,SPD,Klose,Annika,,1,0,0,0,0,Annika Klose,
20,132,1,SPD,Klüssendorf,Tim,,1,0,0,0,0,Tim Klüssendorf,
20,132,1,SPD,Kofler,Bärbel,,0,0,0,0,1,Dr. Bärbel Kofler,
20,132,1,SPD,Koß,Simona,,1,0,0,0,0,Simona Koß,
20,132,1,SPD,Kramme,Anette,,1,0,0,0,0,Anette Kramme,
20,132,1,SPD,Kreiser,Dunja,,1,0,0,0,0,Dunja Kreiser,
20,132,1,SPD,Kröber,Martin,,1,0,0,0,0,Martin Kröber,
20,132,1,SPD,Kühnert,Kevin,,1,0,0,0,0,Kevin Kühnert,
20,132,1,SPD,Lahrkamp,Sarah,,0,0,0,0,1,Sarah Lahrkamp,
20,132,1,SPD,Larem,Andreas,,1,0,0,0,0,Andreas Larem,
20,132,1,SPD,Lauterbach,Karl,,1,0,0,0,0,Dr. Karl Lauterbach,
