Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
20,195,6,SPD,Abdi,Sanae,,0,0,0,0,1,Sanae Abdi,
20,195,6,SPD,Ahmetovic,Adis,,0,0,0,0,1,Adis Ahmetovic,
20,195,6,SPD,Alabali-Radovan,Reem,,0,1,0,0,0,Reem Alabali-Radovan,
20,195,6,SPD,Andres,Dagmar,,0,1,0,0,0,Dagmar Andres,
20,195,6,SPD,Annen,Niels,,0,1,0,0,0,Niels Annen,
20,195,6,SPD,Arlt,Johannes,,0,1,0,0,0,Johannes Arlt,
20,195,6,SPD,Baehrens,Heike,,0,1,0,0,0,Heike Baehrens,
20,195,6,SPD,Bahr,Ulrike,,0,1,0,0,0,Ulrike Bahr,
20,195,6,SPD,Baldy,Daniel,,0,1,0,0,0,Daniel Baldy,
20,195,6,SPD,Baradari,Nezahat,,0,1,0,0,0,Nezahat Baradari,
20,195,6,SPD,Bartol,Sören,,0,1,0,0,0,Sören Bartol,
20,195,6,SPD,Bartz,Alexander,,0,1,0,0,0,Alexander Bartz,
20,195,6,SPD,Bas,Bärbel,,0,1,0,0,0,Bärbel Bas,
20,195,6,SPD,Becker,Holger,,0,1,0,0,0,Dr. Holger Becker,
20,195,6,SPD,Berghahn,Jürgen,,0,1,0,0,0,Jürgen Berghahn,
20,195,6,SPD,Bergt,Bengt,,0,1,0,0,0,Bengt Bergt,
20,195,6,SPD,Blankenburg,Jakob,,0,1,0,0,0,Jakob Blankenburg,
20,195,6,SPD,Breymaier,Leni,,0,1,0,0,0,Leni Breymaier,
20,195,6,SPD,Budde,Katrin,,0,1,0,0,0,Katrin Budde,
20,195,6,SPD,Cademartori Dujisin,Isabel,,0,1,0,0,0,Isabel Cademartori Dujisin,
20,195,6,SPD,Castellucci,Lars,,0,1,0,0,0,Dr. Lars Castellucci,
20,195,6,SPD,Coße,Jürgen,,0,1,0,0,0,Jürgen Coße,
20,195,6,SPD,Daldrup,Bernhard,,0,1,0,0,0,Bernhard Daldrup,
20,195,6,SPD,De Ridder,Daniela,,0,0,0,0,1,Dr. Daniela De Ridder,
20,195,6,SPD,Demir,Hakan,,0,1,0,0,0,Hakan Demir,
20,195,6,SPD,Diaby,Karamba,,0,1,0,0,0,Dr. Karamba Diaby,
20,195,6,SPD,Diedenhofen,Martin,,0,1,0,0,0,Martin Diedenhofen,
20,195,6,SPD,Dieren,Jan,,0,1,0,0,0,Jan Dieren,
20,195,6,SPD,Dilcher,Esther,,0,1,0,0,0,Esther Dilcher,
20,195,6,SPD,Dittmar,Sabine,,0,1,0,0,0,Sabine Dittmar,
20,195,6,SPD,Döring,Felix,,0,1,0,0,0,Felix Döring,
20,195,6,SPD,Droßmann,Falko,,0,1,0,0,0,Falko Droßmann,
20,195,6,SPD,Echeverria,Axel,,0,1,0,0,0,Axel Echeverria,
20,195,6,SPD,Eichwede,Sonja,,0,1,0,0,0,Sonja Eichwede,
20,195,6,SPD,Engelhardt,Heike,,0,1,0,0,0,Heike Engelhardt,
20,195,6,SPD,Esdar,Wiebke,,0,1,0,0,0,Dr. Wiebke Esdar,
20,195,6,SPD,Esken,Saskia,,0,1,0,0,0,Saskia Esken,
20,195,6,SPD,Fäscher,Ariane,,0,1,0,0,0,Ariane Fäscher,
20,195,6,SPD,Fechner,Johannes,,0,1,0,0,0,Dr. Johannes Fechner,
20,195,6,SPD,Fiedler,Sebastian,,0,1,0,0,0,Sebastian Fiedler,
20,195,6,SPD,Franke,Edgar,,0,0,0,0,1,Dr. Edgar Franke,
20,195,6,SPD,Funke,Fabian,,0,1,0,0,0,Fabian Funke,
20,195,6,SPD,Gava,Manuel,,0,0,0,0,1,Manuel Gava,
20,195,6,SPD,Gerdes,Michael,,0,1,0,0,0,Michael Gerdes,
20,195,6,SPD,Gerster,Martin,,0,1,0,0,0,Martin Gerster,
20,195,6,SPD,Glöckner,Angelika,,0,1,0,0,0,Angelika Glöckner,
20,195,6,SPD,Griese,Kerstin,,0,1,0,0,0,Kerstin Griese,
20,195,6,SPD,Hagedorn,Bettina,,0,1,0,0,0,Bettina Hagedorn,
20,195,6,SPD,Hagl-Kehl,Rita,,0,1,0,0,0,Rita Hagl-Kehl,
20,195,6,SPD,Hakverdi,Metin,,0,1,0,0,0,Metin Hakverdi,
20,195,6,SPD,Hartmann,Sebastian,,0,1,0,0,0,Sebastian Hartmann,
20,195,6,SPD,Heidenblut,Dirk,,0,0,0,0,1,Dirk Heidenblut,
20,195,6,SPD,Heil (Peine),Hubertus,,0,1,0,0,0,Hubertus Heil (Peine),
20,195,6,SPD,Heiligenstadt,Frauke,,0,0,0,0,1,Frauke Heiligenstadt,
20,195,6,SPD,Heinrich,Gabriela,,0,1,0,0,0,Gabriela Heinrich,
20,195,6,SPD,Hellmich,Wolfgang,,0,1,0,0,0,Wolfgang Hellmich,
20,195,6,SPD,Hennig,Anke,,0,1,0,0,0,Anke Hennig,
20,195,6,SPD,Heselhaus,Nadine,,0,1,0,0,0,Nadine Heselhaus,
20,195,6,SPD,Heubach,Heike,,0,0,0,0,1,Heike Heubach,
20,195,6,SPD,Hitschler,Thomas,,0,1,0,0,0,Thomas Hitschler,
20,195,6,SPD,Hohmann,Angela,,0,1,0,0,0,Angela Hohmann,
20,195,6,SPD,Hostert,Jasmina,,0,1,0,0,0,Jasmina Hostert,
20,195,6,SPD,Hubertz,Verena,,0,1,0,0,0,Verena Hubertz,
20,195,6,SPD,Hümpfer,Markus,,0,1,0,0,0,Markus Hümpfer,
20,195,6,SPD,Junge,Frank,,0,1,0,0,0,Frank Junge,
20,195,6,SPD,Juratovic,Josip,,0,0,0,0,1,Josip Juratovic,
20,195,6,SPD,Kaczmarek,Oliver,,0,1,0,0,0,Oliver Kaczmarek,
20,195,6,SPD,Kaiser,Elisabeth,,0,1,0,0,0,Elisabeth Kaiser,
20,195,6,SPD,Karaahmetoglu,Macit,,0,1,0,0,0,Macit Karaahmetoglu,
20,195,6,SPD,Kasper,Carlos,,0,1,0,0,0,Carlos Kasper,
20,195,6,SPD,Kassautzki,Anna,,0,1,0,0,0,Anna Kassautzki,
20,195,6,SPD,Katzmarek,Gabriele,,0,0,0,0,1,Gabriele Katzmarek,
20,195,6,SPD,Kersten,Franziska,,0,1,0,0,0,Dr. Franziska Kersten,
20,195,6,SPD,Kleebank,Helmut,,0,1,0,0,0,Helmut Kleebank,
20,195,6,SPD,Klinck,Kristian,,0,1,0,0,0,Dr. Kristian Klinck,
20,195,6,SPD,Klingbeil,Lars,,0,1,0,0,0,Lars Klingbeil,
20,195,6,SPD,Klose,Annika,,0,1,0,0,0,Annika Klose,
20,195,6,SPD,Klüssendorf,Tim,,0,1,0,0,0,Tim Klüssendorf,
20,195,6,SPD,Kofler,Bärbel,,0,1,0,0,0,Dr. Bärbel Kofler,
20,195,6,SPD,Koß,Simona,,0,1,0,0,0,Simona Koß,
20,195,6,SPD,Kramme,Anette,,0,1,0,0,0,Anette Kramme,
20,195,6,SPD,Kreiser,Dunja,,0,1,0,0,0,Dunja Kreiser,
20,195,6,SPD,Kröber,Martin,,0,1,0,0,0,Martin Kröber,
20,195,6,SPD,Kühnert,Kevin,,0,0,0,0,1,Kevin Kühnert,
20,195,6,SPD,Lahrkamp,Sarah,,0,1,0,0,0,Sarah Lahrkamp,
20,195,6,SPD,Larem,Andreas,,0,1,0,0,0,Andreas Larem,
20,195,6,SPD,Lauterbach,Karl,,0,1,0,0,0,Dr. Karl Lauterbach,
20,195,6,SPD,Lehmann,Sylvia,,0,1,0,0,0,Sylvia Lehmann,
20,195,6,SPD,Leiser,Kevin,,0,1,0,0,0,Kevin Leiser,
20,195,6,SPD,Licina-Bode,Luiza,,0,1,0,0,0,Luiza Licina-Bode,
20,195,6,SPD,Limbacher,Esra,,0,1,0,0,0,Esra Limbacher,
20,195,6,SPD,Lindh,Helge,,0,1,0,0,0,Helge Lindh,
20,195,6,SPD,Lugk,Bettina,,0,1,0,0,0,Bettina Lugk,
20,195,6,SPD,Lutze,Thomas,,0,0,0,0,1,Thomas Lutze,
20,195,6,SPD,Machalet,Tanja,,0,1,0,0,0,Dr. Tanja Machalet,
20,195,6,SPD,Mackensen-Geis,Isabel,,0,1,0,0,0,Isabel Mackensen-Geis,
20,195,6,SPD,Malottki,Erik,von,0,1,0,0,0,Erik von Malottki,
20,195,6,SPD,Mann,Holger,,0,1,0,0,0,Holger Mann,
20,195,6,SPD,Martens,Zanda,,0,0,0,0,1,Dr. Zanda Martens,
20,195,6,SPD,Martin,Dorothee,,0,0,0,0,1,Dorothee Martin,
20,195,6,SPD,Marvi,Parsa,,0,1,0,0,0,Parsa Marvi,
20,195,6,SPD,Mascheck,Franziska,,0,1,0,0,0,Franziska Mascheck,
20,195,6,SPD,Mast,Katja,,0,1,0,0,0,Katja Mast,
20,195,6,SPD,Mehltretter,Andreas,,0,1,0,0,0,Andreas Mehltretter,
20,195,6,SPD,Mehmet Ali,Takis,,0,1,0,0,0,Takis Mehmet Ali,
20,195,6,SPD,Mende,Dirk-Ulrich,,0,1,0,0,0,Dirk-Ulrich Mende,
20,195,6,SPD,Mesarosch,Robin,,0,1,0,0,0,Robin Mesarosch,
20,195,6,SPD,Michel,Kathrin,,0,1,0,0,0,Kathrin Michel,
20,195,6,SPD,Miersch,Matthias,,0,1,0,0,0,Dr. Matthias Miersch,
20,195,6,SPD,Mieves,Matthias David,,0,1,0,0,0,Matthias David Mieves,
20,195,6,SPD,Mittag,Susanne,,0,1,0,0,0,Susanne Mittag,
20,195,6,SPD,Moll,Claudia,,0,0,0,0,1,Claudia Moll,
20,195,6,SPD,Möller,Siemtje,,0,1,0,0,0,Siemtje Möller,
20,195,6,SPD,Müller,Bettina,,0,0,0,0,1,Bettina Müller,
20,195,6,SPD,Müller,Michael,,0,1,0,0,0,Michael Müller,
20,195,6,SPD,Müller (Chemnitz),Detlef,,0,1,0,0,0,Detlef Müller (Chemnitz),
20,195,6,SPD,Müntefering,Michelle,,0,1,0,0,0,Michelle Müntefering,
20,195,6,SPD,Mützenich,Rolf,,0,0,0,0,1,Dr. Rolf Mützenich,
20,195,6,SPD,Nasr,Rasha,,0,1,0,0,0,Rasha Nasr,
20,195,6,SPD,Nickholz,Brian,,0,1,0,0,0,Brian Nickholz,
20,195,6,SPD,Nietan,Dietmar,,0,1,0,0,0,Dietmar Nietan,
20,195,6,SPD,Nürnberger,Jörg,,0,1,0,0,0,Jörg Nürnberger,
20,195,6,SPD,Oehl,Lennard,,0,0,0,0,1,Lennard Oehl,
20,195,6,SPD,Ortleb,Josephine,,0,1,0,0,0,Josephine Ortleb,
20,195,6,SPD,Özdemir (Duisburg),Mahmut,,0,1,0,0,0,Mahmut Özdemir (Duisburg),
20,195,6,SPD,Özoguz,Aydan,,0,1,0,0,0,Aydan Özoguz,
20,195,6,SPD,Pantazis,Christos,,0,1,0,0,0,Dr. Christos Pantazis,
20,195,6,SPD,Papenbrock,Wiebke,,0,1,0,0,0,Wiebke Papenbrock,
20,195,6,SPD,Papendieck,Mathias,,0,1,0,0,0,Mathias Papendieck,
20,195,6,SPD,Pawlik,Natalie,,0,1,0,0,0,Natalie Pawlik,
20,195,6,SPD,Peick,Jens,,0,1,0,0,0,Jens Peick,
20,195,6,SPD,Petry,Christian,,0,0,0,0,1,Christian Petry,
20,195,6,SPD,Plobner,Jan,,0,1,0,0,0,Jan Plobner,
20,195,6,SPD,Poschmann,Sabine,,0,1,0,0,0,Sabine Poschmann,
20,195,6,SPD,Post (Minden),Achim,,0,1,0,0,0,Achim Post (Minden),
20,195,6,SPD,Rabanus,Martin,,0,1,0,0,0,Martin Rabanus,
20,195,6,SPD,Rhie,Ye-One,,0,1,0,0,0,Ye-One Rhie,
20,195,6,SPD,Rimkus,Andreas,,0,1,0,0,0,Andreas Rimkus,
20,195,6,SPD,Rinkert,Daniel,,0,1,0,0,0,Daniel Rinkert,
20,195,6,SPD,Rix,Sönke,,0,1,0,0,0,Sönke Rix,
20,195,6,SPD,Rohde,Dennis,,0,1,0,0,0,Dennis Rohde,
20,195,6,SPD,Roloff,Sebastian,,0,0,0,0,1,Sebastian Roloff,
20,195,6,SPD,Rosemann,Martin,,0,1,0,0,0,Dr. Martin Rosemann,
20,195,6,SPD,Rosenthal,Jessica,,0,1,0,0,0,Jessica Rosenthal,
20,195,6,SPD,Roth (Heringen),Michael,,0,1,0,0,0,Michael Roth (Heringen),
20,195,6,SPD,Rudolph,Thorsten,,0,1,0,0,0,Dr. Thorsten Rudolph,
20,195,6,SPD,Rudolph,Tina,,0,1,0,0,0,Tina Rudolph,
20,195,6,SPD,Ruf,Nadine,,0,1,0,0,0,Nadine Ruf,
20,195,6,SPD,Rützel,Bernd,,0,1,0,0,0,Bernd Rützel,
20,195,6,SPD,Ryglewski,Sarah,,0,1,0,0,0,Sarah Ryglewski,
20,195,6,SPD,Saathoff,Johann,,0,1,0,0,0,Johann Saathoff,
20,195,6,SPD,Schäfer,Ingo,,0,1,0,0,0,Ingo Schäfer,
20,195,6,SPD,Schäfer (Bochum),Axel,,0,1,0,0,0,Axel Schäfer (Bochum),
20,195,6,SPD,Schamber,Rebecca,,0,1,0,0,0,Rebecca Schamber,
20,195,6,SPD,Schätzl,Johannes,,0,1,0,0,0,Johannes Schätzl,
20,195,6,SPD,Scheer,Nina,,0,1,0,0,0,Dr. Nina Scheer,
20,195,6,SPD,Schieder,Marianne,,0,1,0,0,0,Marianne Schieder,
20,195,6,SPD,Schiefner,Udo,,0,0,0,0,1,Udo Schiefner,
20,195,6,SPD,Schierenbeck,Peggy,,0,0,0,0,1,Peggy Schierenbeck,
20,195,6,SPD,Schisanowski,Timo,,0,1,0,0,0,Timo Schisanowski,
20,195,6,SPD,Schmid,Christoph,,0,1,0,0,0,Christoph Schmid,
20,195,6,SPD,Schmid,Nils,,0,1,0,0,0,Dr. Nils Schmid,
20,195,6,SPD,Schmidt,Uwe,,0,0,0,0,1,Uwe Schmidt,
20,195,6,SPD,Schmidt (Wetzlar),Dagmar,,0,1,0,0,0,Dagmar Schmidt (Wetzlar),
20,195,6,SPD,Schneider,Daniel,,0,1,0,0,0,Daniel Schneider,
20,195,6,SPD,Schneider (Erfurt),Carsten,,0,1,0,0,0,Carsten Schneider (Erfurt),
20,195,6,SPD,Scholz,Olaf,,0,0,0,0,1,Olaf Scholz,
20,195,6,SPD,Schraps,Johannes,,0,1,0,0,0,Johannes Schraps,
20,195,6,SPD,Schreider,Christian,,0,1,0,0,0,Christian Schreider,
20,195,6,SPD,Schrodi,Michael,,0,0,0,0,1,Michael Schrodi,
20,195,6,SPD,Schulze,Svenja,,0,1,0,0,0,Svenja Schulze,
20,195,6,SPD,Schwabe,Frank,,0,1,0,0,0,Frank Schwabe,
20,195,6,SPD,Schwartze,Stefan,,0,1,0,0,0,Stefan Schwartze,
20,195,6,SPD,Schwarz,Andreas,,0,1,0,0,0,Andreas Schwarz,
20,195,6,SPD,Schwarzelühr-Sutter,Rita,,0,1,0,0,0,Rita Schwarzelühr-Sutter,
20,195,6,SPD,Seitzl,Lina,,0,0,0,0,1,Dr. Lina Seitzl,gesetzlicher Mutterschutz
20,195,6,SPD,Stadler,Svenja,,0,1,0,0,0,Svenja Stadler,
20,195,6,SPD,Stamm-Fibich,Martina,,0,1,0,0,0,Martina Stamm-Fibich,
20,195,6,SPD,Stegner,Ralf,,0,0,0,0,1,Dr. Ralf Stegner,
20,195,6,SPD,Stein,Mathias,,0,1,0,0,0,Mathias Stein,
20,195,6,SPD,Sthamer,Nadja,,0,1,0,0,0,Nadja Sthamer,
20,195,6,SPD,Stüwe,Ruppert,,0,0,0,0,1,Ruppert Stüwe,
20,195,6,SPD,Tausend,Claudia,,0,1,0,0,0,Claudia Tausend,
20,195,6,SPD,Thews,Michael,,0,1,0,0,0,Michael Thews,
20,195,6,SPD,Töns,Markus,,0,1,0,0,0,Markus Töns,
20,195,6,SPD,Träger,Carsten,,0,1,0,0,0,Carsten Träger,
20,195,6,SPD,Troff-Schaffarzyk,Anja,,0,1,0,0,0,Anja Troff-Schaffarzyk,
20,195,6,SPD,Türk-Nachbaur,Derya,,0,0,0,0,1,Derya Türk-Nachbaur,
20,195,6,SPD,Ullrich,Frank,,0,1,0,0,0,Frank Ullrich,
20,195,6,SPD,Völlers,Marja-Liisa,,0,1,0,0,0,Marja-Liisa Völlers,
20,195,6,SPD,Vontz,Emily,,0,1,0,0,0,Emily Vontz,
20,195,6,SPD,Vöpel,Dirk,,0,1,0,0,0,Dirk Vöpel,
20,195,6,SPD,Wagner,Carolin,,0,1,0,0,0,Dr. Carolin Wagner,
20,195,6,SPD,Wallstein,Maja,,0,1,0,0,0,Maja Wallstein,
20,195,6,SPD,Walter,Hannes,,0,1,0,0,0,Hannes Walter,
20,195,6,SPD,Wegge,Carmen,,0,1,0,0,0,Carmen Wegge,
20,195,6,SPD,Wegling,Melanie,,0,0,0,0,1,Melanie Wegling,gesetzlicher Mutterschutz
20,195,6,SPD,Weingarten,Joe,,0,1,0,0,0,Dr. Joe Weingarten,
20,195,6,SPD,Werner,Lena,,0,0,0,0,1,Lena Werner,
20,195,6,SPD,Westphal,Bernd,,0,0,0,0,1,Bernd Westphal,
20,195,6,SPD,Wiese,Dirk,,0,1,0,0,0,Dirk Wiese,
20,195,6,SPD,Wollmann,Herbert,,0,1,0,0,0,Dr. Herbert Wollmann,
20,195,6,SPD,Yüksel,Gülistan,,0,1,0,0,0,Gülistan Yüksel,
20,195,6,SPD,Zierke,Stefan,,0,1,0,0,0,Stefan Zierke,
20,195,6,SPD,Zimmermann,Jens,,0,1,0,0,0,Dr. Jens Zimmermann,
20,195,6,SPD,Zorn,Armand,,0,1,0,0,0,Armand Zorn,
20,195,6,SPD,Zschau,Katrin,,0,1,0,0,0,Katrin Zschau,
20,195,6,CDU/CSU,Abraham,Knut,,1,0,0,0,0,Knut Abraham,
20,195,6,CDU/CSU,Albani,Stephan,,1,0,0,0,0,Stephan Albani,
20,195,6,CDU/CSU,Altenkamp,Norbert Maria,,1,0,0,0,0,Norbert Maria Altenkamp,
20,195,6,CDU/CSU,Amthor,Philipp,,1,0,0,0,0,Philipp Amthor,
20,195,6,CDU/CSU,Auernhammer,Artur,,1,0,0,0,0,Artur Auernhammer,
20,195,6,CDU/CSU,Aumer,Peter,,1,0,0,0,0,Peter Aumer,
20,195,6,CDU/CSU,Bär,Dorothee,,1,0,0,0,0,Dorothee Bär,
20,195,6,CDU/CSU,Bareiß,Thomas,,1,0,0,0,0,Thomas Bareiß,
20,195,6,CDU/CSU,Bernstein,Melanie,,1,0,0,0,0,Melanie Bernstein,
