Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
20,66,9,SPD,Abdi,Sanae,,0,0,0,0,1,Sanae Abdi,
20,66,9,SPD,Ahmetovic,Adis,,1,0,0,0,0,Adis Ahmetovic,
20,66,9,SPD,Alabali-Radovan,Reem,,0,0,0,0,1,Reem Alabali-Radovan,
20,66,9,SPD,Andres,Dagmar,,0,0,0,0,1,Dagmar Andres,
20,66,9,SPD,Annen,Niels,,1,0,0,0,0,Niels Annen,
20,66,9,SPD,Arlt,Johannes,,1,0,0,0,0,Johannes Arlt,
20,66,9,SPD,Baehrens,Heike,,1,0,0,0,0,Heike Baehrens,
20,66,9,SPD,Bahr,Ulrike,,1,0,0,0,0,Ulrike Bahr,
20,66,9,SPD,Baldy,Daniel,,1,0,0,0,0,Daniel Baldy,
20,66,9,SPD,Baradari,Nezahat,,1,0,0,0,0,Nezahat Baradari,
20,66,9,SPD,Bartol,Sören,,1,0,0,0,0,Sören Bartol,
20,66,9,SPD,Bartz,Alexander,,1,0,0,0,0,Alexander Bartz,
20,66,9,SPD,Bas,Bärbel,,1,0,0,0,0,Bärbel Bas,
20,66,9,SPD,Becker,Holger,,1,0,0,0,0,Dr. Holger Becker,
20,66,9,SPD,Berghahn,Jürgen,,1,0,0,0,0,Jürgen Berghahn,
20,66,9,SPD,Bergt,Bengt,,1,0,0,0,0,Bengt Bergt,
20,66,9,SPD,Blankenburg,Jakob,,1,0,0,0,0,Jakob Blankenburg,
20,66,9,SPD,Breymaier,Leni,,1,0,0,0,0,Leni Breymaier,
20,66,9,SPD,Budde,Katrin,,1,0,0,0,0,Katrin Budde,
20,66,9,SPD,Cademartori Dujisin,Isabel,,1,0,0,0,0,Isabel Cademartori Dujisin,
20,66,9,SPD,Castellucci,Lars,,1,0,0,0,0,Dr. Lars Castellucci,
20,66,9,SPD,Coße,Jürgen,,1,0,0,0,0,Jürgen Coße,
20,66,9,SPD,Daldrup,Bernhard,,1,0,0,0,0,Bernhard Daldrup,
20,66,9,SPD,De Ridder,Daniela,,1,0,0,0,0,Dr. Daniela De Ridder,
20,66,9,SPD,Demir,Hakan,,1,0,0,0,0,Hakan Demir,
20,66,9,SPD,Diaby,Karamba,,1,0,0,0,0,Dr. Karamba Diaby,
20,66,9,SPD,Diedenhofen,Martin,,1,0,0,0,0,Martin Diedenhofen,
20,66,9,SPD,Dieren,Jan,,1,0,0,0,0,Jan Dieren,
20,66,9,SPD,Dilcher,Esther,,1,0,0,0,0,Esther Dilcher,
20,66,9,SPD,Dittmar,Sabine,,1,0,0,0,0,Sabine Dittmar,
20,66,9,SPD,Döring,Felix,,1,0,0,0,0,Felix Döring,
20,66,9,SPD,Droßmann,Falko,,1,0,0,0,0,Falko Droßmann,
20,66,9,SPD,Echeverria,Axel,,1,0,0,0,0,Axel Echeverria,
20,66,9,SPD,Eichwede,Sonja,,1,0,0,0,0,Sonja Eichwede,
20,66,9,SPD,Engelhardt,Heike,,1,0,0,0,0,Heike Engelhardt,
20,66,9,SPD,Esdar,Wiebke,,1,0,0,0,0,Dr. Wiebke Esdar,
20,66,9,SPD,Esken,Saskia,,1,0,0,0,0,Saskia Esken,
20,66,9,SPD,Fäscher,Ariane,,1,0,0,0,0,Ariane Fäscher,
20,66,9,SPD,Fechner,Johannes,,1,0,0,0,0,Dr. Johannes Fechner,
20,66,9,SPD,Fiedler,Sebastian,,1,0,0,0,0,Sebastian Fiedler,
20,66,9,SPD,Franke,Edgar,,1,0,0,0,0,Dr. Edgar Franke,
20,66,9,SPD,Funke,Fabian,,1,0,0,0,0,Fabian Funke,
20,66,9,SPD,Gava,Manuel,,1,0,0,0,0,Manuel Gava,
20,66,9,SPD,Gerdes,Michael,,1,0,0,0,0,Michael Gerdes,
20,66,9,SPD,Gerster,Martin,,1,0,0,0,0,Martin Gerster,
20,66,9,SPD,Glöckner,Angelika,,1,0,0,0,0,Angelika Glöckner,
20,66,9,SPD,Gremmels,Timon,,1,0,0,0,0,Timon Gremmels,
20,66,9,SPD,Griese,Kerstin,,1,0,0,0,0,Kerstin Griese,
20,66,9,SPD,Grötsch,Uli,,1,0,0,0,0,Uli Grötsch,
20,66,9,SPD,Hagedorn,Bettina,,1,0,0,0,0,Bettina Hagedorn,
20,66,9,SPD,Hagl-Kehl,Rita,,1,0,0,0,0,Rita Hagl-Kehl,
20,66,9,SPD,Hakverdi,Metin,,1,0,0,0,0,Metin Hakverdi,
20,66,9,SPD,Hartmann,Sebastian,,1,0,0,0,0,Sebastian Hartmann,
20,66,9,SPD,Heidenblut,Dirk,,1,0,0,0,0,Dirk Heidenblut,
20,66,9,SPD,Heil (Peine),Hubertus,,1,0,0,0,0,Hubertus Heil (Peine),
20,66,9,SPD,Heiligenstadt,Frauke,,1,0,0,0,0,Frauke Heiligenstadt,
20,66,9,SPD,Heinrich,Gabriela,,0,0,0,0,1,Gabriela Heinrich,
20,66,9,SPD,Hellmich,Wolfgang,,1,0,0,0,0,Wolfgang Hellmich,
20,66,9,SPD,Hennig,Anke,,1,0,0,0,0,Anke Hennig,
20,66,9,SPD,Heselhaus,Nadine,,0,0,0,0,1,Nadine Heselhaus,
20,66,9,SPD,Hitschler,Thomas,,1,0,0,0,0,Thomas Hitschler,
20,66,9,SPD,Hostert,Jasmina,,1,0,0,0,0,Jasmina Hostert,
20,66,9,SPD,Hubertz,Verena,,1,0,0,0,0,Verena Hubertz,
20,66,9,SPD,Hümpfer,Markus,,1,0,0,0,0,Markus Hümpfer,
20,66,9,SPD,Junge,Frank,,1,0,0,0,0,Frank Junge,
20,66,9,SPD,Juratovic,Josip,,0,0,0,0,1,Josip Juratovic,
20,66,9,SPD,Kaczmarek,Oliver,,1,0,0,0,0,Oliver Kaczmarek,
20,66,9,SPD,Kaiser,Elisabeth,,1,0,0,0,0,Elisabeth Kaiser,
20,66,9,SPD,Karaahmetoglu,Macit,,1,0,0,0,0,Macit Karaahmetoglu,
20,66,9,SPD,Kasper,Carlos,,1,0,0,0,0,Carlos Kasper,
20,66,9,SPD,Kassautzki,Anna,,1,0,0,0,0,Anna Kassautzki,
20,66,9,SPD,Katzmarek,Gabriele,,0,0,0,0,1,Gabriele Katzmarek,
20,66,9,SPD,Kersten,Franziska,,1,0,0,0,0,Dr. Franziska Kersten,
20,66,9,SPD,Kiziltepe,Cansel,,1,0,0,0,0,Cansel Kiziltepe,
20,66,9,SPD,Kleebank,Helmut,,1,0,0,0,0,Helmut Kleebank,
20,66,9,SPD,Klinck,Kristian,,1,0,0,0,0,Dr. Kristian Klinck,
20,66,9,SPD,Klingbeil,Lars,,1,0,0,0,0,Lars Klingbeil,
20,66,9,SPD,Klose,Annika,,1,0,0,0,0,Annika Klose,
20,66,9,SPD,Klüssendorf,Tim,,1,0,0,0,0,Tim Klüssendorf,
20,66,9,SPD,Kofler,Bärbel,,1,0,0,0,0,Dr. Bärbel Kofler,
20,66,9,SPD,Koß,Simona,,1,0,0,0,0,Simona Koß,
20,66,9,SPD,Kramme,Anette,,0,0,0,0,1,Anette Kramme,
20,66,9,SPD,Kreiser,Dunja,,1,0,0,0,0,Dunja Kreiser,
20,66,9,SPD,Kröber,Martin,,1,0,0,0,0,Martin Kröber,
20,66,9,SPD,Kühnert,Kevin,,1,0,0,0,0,Kevin Kühnert,
20,66,9,SPD,Lahrkamp,Sarah,,1,0,0,0,0,Sarah Lahrkamp,
20,66,9,SPD,Larem,Andreas,,1,0,0,0,0,Andreas Larem,
20,66,9,SPD,Lauterbach,Karl,,1,0,0,0,0,Dr. Karl Lauterbach,
20,66,9,SPD,Lehmann,Sylvia,,0,0,0,0,1,Sylvia Lehmann,
20,66,9,SPD,Leiser,Kevin,,1,0,0,0,0,Kevin Leiser,
20,66,9,SPD,Licina-Bode,Luiza,,1,0,0,0,0,Luiza Licina-Bode,
20,66,9,SPD,Limbacher,Esra,,1,0,0,0,0,Esra Limbacher,
20,66,9,SPD,Lindh,Helge,,1,0,0,0,0,Helge Lindh,
20,66,9,SPD,Lugk,Bettina,,1,0,0,0,0,Bettina Lugk,
20,66,9,SPD,Maas,Heiko,,0,0,0,0,1,Heiko Maas,
20,66,9,SPD,Machalet,Tanja,,1,0,0,0,0,Dr. Tanja Machalet,
20,66,9,SPD,Mackensen-Geis,Isabel,,1,0,0,0,0,Isabel Mackensen-Geis,
20,66,9,SPD,Malottki,Erik,von,1,0,0,0,0,Erik von Malottki,
20,66,9,SPD,Mann,Holger,,1,0,0,0,0,Holger Mann,
20,66,9,SPD,Mansoori,Kaweh,,1,0,0,0,0,Kaweh Mansoori,
20,66,9,SPD,Martens,Zanda,,1,0,0,0,0,Dr. Zanda Martens,
20,66,9,SPD,Martin,Dorothee,,1,0,0,0,0,Dorothee Martin,
20,66,9,SPD,Marvi,Parsa,,1,0,0,0,0,Parsa Marvi,
20,66,9,SPD,Mascheck,Franziska,,1,0,0,0,0,Franziska Mascheck,
20,66,9,SPD,Mast,Katja,,1,0,0,0,0,Katja Mast,
20,66,9,SPD,Mehltretter,Andreas,,1,0,0,0,0,Andreas Mehltretter,
20,66,9,SPD,Mehmet Ali,Takis,,1,0,0,0,0,Takis Mehmet Ali,
20,66,9,SPD,Mesarosch,Robin,,1,0,0,0,0,Robin Mesarosch,
20,66,9,SPD,Michel,Kathrin,,1,0,0,0,0,Kathrin Michel,
20,66,9,SPD,Miersch,Matthias,,1,0,0,0,0,Dr. Matthias Miersch,
20,66,9,SPD,Mieves,Matthias David,,1,0,0,0,0,Matthias David Mieves,
20,66,9,SPD,Mittag,Susanne,,0,0,0,0,1,Susanne Mittag,
20,66,9,SPD,Moll,Claudia,,0,0,0,0,1,Claudia Moll,
20,66,9,SPD,Möller,Siemtje,,0,0,0,0,1,Siemtje Möller,
20,66,9,SPD,Müller,Bettina,,0,0,0,0,1,Bettina Müller,
20,66,9,SPD,Müller,Michael,,0,0,1,0,0,Michael Müller,
20,66,9,SPD,Müller (Chemnitz),Detlef,,1,0,0,0,0,Detlef Müller (Chemnitz),
20,66,9,SPD,Müntefering,Michelle,,1,0,0,0,0,Michelle Müntefering,
20,66,9,SPD,Mützenich,Rolf,,0,0,0,0,1,Dr. Rolf Mützenich,
20,66,9,SPD,Nasr,Rasha,,1,0,0,0,0,Rasha Nasr,
20,66,9,SPD,Nickholz,Brian,,1,0,0,0,0,Brian Nickholz,
20,66,9,SPD,Nietan,Dietmar,,1,0,0,0,0,Dietmar Nietan,
20,66,9,SPD,Nürnberger,Jörg,,1,0,0,0,0,Jörg Nürnberger,
20,66,9,SPD,Oehl,Lennard,,1,0,0,0,0,Lennard Oehl,
20,66,9,SPD,Ortleb,Josephine,,1,0,0,0,0,Josephine Ortleb,
20,66,9,SPD,Özdemir (Duisburg),Mahmut,,1,0,0,0,0,Mahmut Özdemir (Duisburg),
20,66,9,SPD,Özoguz,Aydan,,1,0,0,0,0,Aydan Özoguz,
20,66,9,SPD,Pantazis,Christos,,1,0,0,0,0,Dr. Christos Pantazis,
20,66,9,SPD,Papenbrock,Wiebke,,1,0,0,0,0,Wiebke Papenbrock,
20,66,9,SPD,Papendieck,Mathias,,1,0,0,0,0,Mathias Papendieck,
20,66,9,SPD,Pawlik,Natalie,,1,0,0,0,0,Natalie Pawlik,
20,66,9,SPD,Peick,Jens,,1,0,0,0,0,Jens Peick,
