Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
20,47,7,SPD,Abdi,Sanae,,0,1,0,0,0,Sanae Abdi,
20,47,7,SPD,Ahmetovic,Adis,,0,1,0,0,0,Adis Ahmetovic,
20,47,7,SPD,Alabali-Radovan,Reem,,0,1,0,0,0,Reem Alabali-Radovan,
20,47,7,SPD,Andres,Dagmar,,0,1,0,0,0,Dagmar Andres,
20,47,7,SPD,Annen,Niels,,0,1,0,0,0,Niels Annen,
20,47,7,SPD,Arlt,Johannes,,0,1,0,0,0,Johannes Arlt,
20,47,7,SPD,Baehrens,Heike,,0,1,0,0,0,Heike Baehrens,
20,47,7,SPD,Bahr,Ulrike,,0,1,0,0,0,Ulrike Bahr,
20,47,7,SPD,Baldy,Daniel,,0,1,0,0,0,Daniel Baldy,
20,47,7,SPD,Baradari,Nezahat,,0,1,0,0,0,Nezahat Baradari,
20,47,7,SPD,Bartol,Sören,,0,1,0,0,0,Sören Bartol,
20,47,7,SPD,Bas,Bärbel,,0,1,0,0,0,Bärbel Bas,
20,47,7,SPD,Becker,Holger,,0,1,0,0,0,Dr. Holger Becker,
20,47,7,SPD,Berghahn,Jürgen,,0,1,0,0,0,Jürgen Berghahn,
20,47,7,SPD,Bergt,Bengt,,0,1,0,0,0,Bengt Bergt,
20,47,7,SPD,Blankenburg,Jakob,,0,1,0,0,0,Jakob Blankenburg,
20,47,7,SPD,Breymaier,Leni,,0,1,0,0,0,Leni Breymaier,
20,47,7,SPD,Budde,Katrin,,0,1,0,0,0,Katrin Budde,
20,47,7,SPD,Cademartori Dujisin,Isabel,,0,1,0,0,0,Isabel Cademartori Dujisin,
20,47,7,SPD,Castellucci,Lars,,0,1,0,0,0,Dr. Lars Castellucci,
20,47,7,SPD,Coße,Jürgen,,0,1,0,0,0,Jürgen Coße,
20,47,7,SPD,Daldrup,Bernhard,,0,1,0,0,0,Bernhard Daldrup,
20,47,7,SPD,De Ridder,Daniela,,0,0,0,0,1,Dr. Daniela De Ridder,
20,47,7,SPD,Demir,Hakan,,0,1,0,0,0,Hakan Demir,
20,47,7,SPD,Diaby,Karamba,,0,1,0,0,0,Dr. Karamba Diaby,
20,47,7,SPD,Diedenhofen,Martin,,0,1,0,0,0,Martin Diedenhofen,
20,47,7,SPD,Dieren,Jan,,0,1,0,0,0,Jan Dieren,
20,47,7,SPD,Dilcher,Esther,,0,1,0,0,0,Esther Dilcher,
20,47,7,SPD,Dittmar,Sabine,,0,1,0,0,0,Sabine Dittmar,
20,47,7,SPD,Döring,Felix,,0,1,0,0,0,Felix Döring,
20,47,7,SPD,Droßmann,Falko,,0,1,0,0,0,Falko Droßmann,
20,47,7,SPD,Echeverria,Axel,,0,1,0,0,0,Axel Echeverria,
20,47,7,SPD,Eichwede,Sonja,,0,1,0,0,0,Sonja Eichwede,
20,47,7,SPD,Engelhardt,Heike,,0,1,0,0,0,Heike Engelhardt,
20,47,7,SPD,Esdar,Wiebke,,0,1,0,0,0,Dr. Wiebke Esdar,
20,47,7,SPD,Esken,Saskia,,0,1,0,0,0,Saskia Esken,
20,47,7,SPD,Fäscher,Ariane,,0,1,0,0,0,Ariane Fäscher,
20,47,7,SPD,Fechner,Johannes,,0,1,0,0,0,Dr. Johannes Fechner,
20,47,7,SPD,Fiedler,Sebastian,,0,1,0,0,0,Sebastian Fiedler,
20,47,7,SPD,Franke,Edgar,,0,1,0,0,0,Dr. Edgar Franke,
20,47,7,SPD,Funke,Fabian,,0,1,0,0,0,Fabian Funke,
20,47,7,SPD,Gava,Manuel,,0,0,0,0,1,Manuel Gava,
20,47,7,SPD,Gerdes,Michael,,0,1,0,0,0,Michael Gerdes,
20,47,7,SPD,Gerster,Martin,,0,1,0,0,0,Martin Gerster,
20,47,7,SPD,Glöckner,Angelika,,0,1,0,0,0,Angelika Glöckner,
20,47,7,SPD,Gremmels,Timon,,0,1,0,0,0,Timon Gremmels,
20,47,7,SPD,Griese,Kerstin,,0,1,0,0,0,Kerstin Griese,
20,47,7,SPD,Grötsch,Uli,,0,1,0,0,0,Uli Grötsch,
20,47,7,SPD,Hagedorn,Bettina,,0,1,0,0,0,Bettina Hagedorn,
20,47,7,SPD,Hagl-Kehl,Rita,,0,1,0,0,0,Rita Hagl-Kehl,
20,47,7,SPD,Hakverdi,Metin,,0,1,0,0,0,Metin Hakverdi,
20,47,7,SPD,Hartmann,Sebastian,,0,0,0,0,1,Sebastian Hartmann,
20,47,7,SPD,Heidenblut,Dirk,,0,1,0,0,0,Dirk Heidenblut,
20,47,7,SPD,Heil (Peine),Hubertus,,0,1,0,0,0,Hubertus Heil (Peine),
20,47,7,SPD,Heiligenstadt,Frauke,,0,1,0,0,0,Frauke Heiligenstadt,
20,47,7,SPD,Heinrich,Gabriela,,0,1,0,0,0,Gabriela Heinrich,
20,47,7,SPD,Hellmich,Wolfgang,,0,1,0,0,0,Wolfgang Hellmich,
20,47,7,SPD,Hennig,Anke,,0,0,0,0,1,Anke Hennig,
20,47,7,SPD,Heselhaus,Nadine,,0,1,0,0,0,Nadine Heselhaus,
20,47,7,SPD,Hitschler,Thomas,,0,1,0,0,0,Thomas Hitschler,
20,47,7,SPD,Hostert,Jasmina,,0,1,0,0,0,Jasmina Hostert,
20,47,7,SPD,Hubertz,Verena,,0,1,0,0,0,Verena Hubertz,
20,47,7,SPD,Hümpfer,Markus,,0,1,0,0,0,Markus Hümpfer,
20,47,7,SPD,Junge,Frank,,0,1,0,0,0,Frank Junge,
20,47,7,SPD,Juratovic,Josip,,0,1,0,0,0,Josip Juratovic,
20,47,7,SPD,Kaczmarek,Oliver,,0,1,0,0,0,Oliver Kaczmarek,
20,47,7,SPD,Kaiser,Elisabeth,,0,1,0,0,0,Elisabeth Kaiser,
20,47,7,SPD,Karaahmetoglu,Macit,,0,1,0,0,0,Macit Karaahmetoglu,
20,47,7,SPD,Kasper,Carlos,,0,1,0,0,0,Carlos Kasper,
20,47,7,SPD,Kassautzki,Anna,,0,1,0,0,0,Anna Kassautzki,
20,47,7,SPD,Katzmarek,Gabriele,,0,0,0,0,1,Gabriele Katzmarek,
20,47,7,SPD,Keller,Rainer Johannes,,0,0,0,0,1,Rainer Johannes Keller,
20,47,7,SPD,Kersten,Franziska,,0,1,0,0,0,Dr. Franziska Kersten,
20,47,7,SPD,Kiziltepe,Cansel,,0,1,0,0,0,Cansel Kiziltepe,
20,47,7,SPD,Kleebank,Helmut,,0,1,0,0,0,Helmut Kleebank,
20,47,7,SPD,Klinck,Kristian,,0,1,0,0,0,Dr. Kristian Klinck,
20,47,7,SPD,Klingbeil,Lars,,0,1,0,0,0,Lars Klingbeil,
20,47,7,SPD,Klose,Annika,,0,1,0,0,0,Annika Klose,
20,47,7,SPD,Klüssendorf,Tim,,0,1,0,0,0,Tim Klüssendorf,
20,47,7,SPD,Kofler,Bärbel,,0,1,0,0,0,Dr. Bärbel Kofler,
20,47,7,SPD,Koß,Simona,,0,1,0,0,0,Simona Koß,
20,47,7,SPD,Kramme,Anette,,0,0,0,0,1,Anette Kramme,
20,47,7,SPD,Kreiser,Dunja,,0,1,0,0,0,Dunja Kreiser,
