Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
19,223,5,CDU/CSU,Abercron,Michael,von,0,1,0,0,0,Dr. Michael von Abercron,
19,223,5,CDU/CSU,Albani,Stephan,,0,1,0,0,0,Stephan Albani,
19,223,5,CDU/CSU,Altenkamp,Norbert Maria,,0,1,0,0,0,Norbert Maria Altenkamp,
19,223,5,CDU/CSU,Altmaier,Peter,,0,1,0,0,0,Peter Altmaier,
19,223,5,CDU/CSU,Amthor,Philipp,,0,1,0,0,0,Philipp Amthor,
19,223,5,CDU/CSU,Auernhammer,Artur,,0,1,0,0,0,Artur Auernhammer,
19,223,5,CDU/CSU,Aumer,Peter,,0,1,0,0,0,Peter Aumer,
19,223,5,CDU/CSU,Bär,Dorothee,,0,1,0,0,0,Dorothee Bär,
19,223,5,CDU/CSU,Bareiß,Thomas,,0,1,0,0,0,Thomas Bareiß,
19,223,5,CDU/CSU,Barthle,Norbert,,0,1,0,0,0,Norbert Barthle,
19,223,5,CDU/CSU,Beermann,Maik,,0,1,0,0,0,Maik Beermann,
19,223,5,CDU/CSU,Behrens (Börde),Manfred,,0,1,0,0,0,Manfred Behrens (Börde),
19,223,5,CDU/CSU,Bellmann,Veronika,,0,1,0,0,0,Veronika Bellmann,
19,223,5,CDU/CSU,Benning,Sybille,,0,1,0,0,0,Sybille Benning,
19,223,5,CDU/CSU,Berghegger,André,,0,1,0,0,0,Dr. André Berghegger,
19,223,5,CDU/CSU,Bernstein,Melanie,,0,1,0,0,0,Melanie Bernstein,
19,223,5,CDU/CSU,Bernstiel,Christoph,,0,1,0,0,0,Christoph Bernstiel,
19,223,5,CDU/CSU,Beyer,Peter,,0,1,0,0,0,Peter Beyer,
19,223,5,CDU/CSU,Biadacz,Marc,,0,1,0,0,0,Marc Biadacz,
19,223,5,CDU/CSU,Bilger,Steffen,,0,1,0,0,0,Steffen Bilger,
19,223,5,CDU/CSU,Bleser,Peter,,0,1,0,0,0,Peter Bleser,
19,223,5,CDU/CSU,Brackmann,Norbert,,0,1,0,0,0,Norbert Brackmann,
19,223,5,CDU/CSU,Brand (Fulda),Michael,,0,1,0,0,0,Michael Brand (Fulda),
19,223,5,CDU/CSU,Brandl,Reinhard,,0,1,0,0,0,Dr. Reinhard Brandl,
19,223,5,CDU/CSU,Braun,Helge,,0,1,0,0,0,Dr. Helge Braun,
19,223,5,CDU/CSU,Breher,Silvia,,0,1,0,0,0,Silvia Breher,
19,223,5,CDU/CSU,Brehm,Sebastian,,0,1,0,0,0,Sebastian Brehm,
19,223,5,CDU/CSU,Brehmer,Heike,,0,0,0,0,1,Heike Brehmer,
19,223,5,CDU/CSU,Brinkhaus,Ralph,,0,1,0,0,0,Ralph Brinkhaus,
19,223,5,CDU/CSU,Brodesser,Carsten,,0,1,0,0,0,Dr. Carsten Brodesser,
19,223,5,CDU/CSU,Connemann,Gitta,,0,1,0,0,0,Gitta Connemann,
19,223,5,CDU/CSU,Damerow,Astrid,,0,1,0,0,0,Astrid Damerow,
19,223,5,CDU/CSU,Dobrindt,Alexander,,0,1,0,0,0,Alexander Dobrindt,
19,223,5,CDU/CSU,Donth,Michael,,0,1,0,0,0,Michael Donth,
19,223,5,CDU/CSU,Dött,Marie-Luise,,0,1,0,0,0,Marie-Luise Dött,
19,223,5,CDU/CSU,Durz,Hansjörg,,0,1,0,0,0,Hansjörg Durz,
19,223,5,CDU/CSU,Erndl,Thomas,,0,1,0,0,0,Thomas Erndl,
19,223,5,CDU/CSU,Fabritius,Bernd,,0,1,0,0,0,Dr. Dr. h. c. Bernd Fabritius,
19,223,5,CDU/CSU,Färber,Hermann,,0,1,0,0,0,Hermann Färber,
19,223,5,CDU/CSU,Feiler,Uwe,,0,1,0,0,0,Uwe Feiler,
19,223,5,CDU/CSU,Ferlemann,Enak,,0,1,0,0,0,Enak Ferlemann,
19,223,5,CDU/CSU,Fischer (Karlsruhe-Land),Axel E.,,0,0,0,0,1,Axel E. Fischer (Karlsruhe-Land),
19,223,5,CDU/CSU,Flachsbarth,Maria,,0,1,0,0,0,Dr. Maria Flachsbarth,
19,223,5,CDU/CSU,Frei,Thorsten,,0,1,0,0,0,Thorsten Frei,
19,223,5,CDU/CSU,Friedrich (Hof),Hans-Peter,,0,1,0,0,0,Dr. Hans-Peter Friedrich (Hof),
19,223,5,CDU/CSU,Friemann-Jennert,Maika,,0,1,0,0,0,Maika Friemann-Jennert,
19,223,5,CDU/CSU,Frieser,Michael,,0,1,0,0,0,Michael Frieser,
19,223,5,CDU/CSU,Fuchtel,Hans-Joachim,,0,1,0,0,0,Hans-Joachim Fuchtel,
19,223,5,CDU/CSU,Gädechens,Ingo,,0,1,0,0,0,Ingo Gädechens,
19,223,5,CDU/CSU,Gebhart,Thomas,,0,1,0,0,0,Dr. Thomas Gebhart,
19,223,5,CDU/CSU,Gerig,Alois,,0,0,0,0,1,Alois Gerig,
19,223,5,CDU/CSU,Gienger,Eberhard,,0,1,0,0,0,Eberhard Gienger,
19,223,5,CDU/CSU,Gnodtke,Eckhard,,0,1,0,0,0,Eckhard Gnodtke,
19,223,5,CDU/CSU,Groden-Kranich,Ursula,,0,1,0,0,0,Ursula Groden-Kranich,
19,223,5,CDU/CSU,Gröhe,Hermann,,0,1,0,0,0,Hermann Gröhe,
19,223,5,CDU/CSU,Gröhler,Klaus-Dieter,,0,1,0,0,0,Klaus-Dieter Gröhler,
19,223,5,CDU/CSU,Grosse-Brömer,Michael,,0,1,0,0,0,Michael Grosse-Brömer,
19,223,5,CDU/CSU,Grotelüschen,Astrid,,0,1,0,0,0,Astrid Grotelüschen,
19,223,5,CDU/CSU,Grübel,Markus,,0,1,0,0,0,Markus Grübel,
19,223,5,CDU/CSU,Grund,Manfred,,0,1,0,0,0,Manfred Grund,
19,223,5,CDU/CSU,Grundmann,Oliver,,0,1,0,0,0,Oliver Grundmann,
19,223,5,CDU/CSU,Grütters,Monika,,0,1,0,0,0,Monika Grütters,
19,223,5,CDU/CSU,Güntzler,Fritz,,0,1,0,0,0,Fritz Güntzler,
19,223,5,CDU/CSU,Gutting,Olav,,0,1,0,0,0,Olav Gutting,
19,223,5,CDU/CSU,Haase,Christian,,0,1,0,0,0,Christian Haase,
19,223,5,CDU/CSU,Hahn,Florian,,0,1,0,0,0,Florian Hahn,
19,223,5,CDU/CSU,Hardt,Jürgen,,0,1,0,0,0,Jürgen Hardt,
19,223,5,CDU/CSU,Hauer,Matthias,,0,1,0,0,0,Matthias Hauer,
19,223,5,CDU/CSU,Heider,Matthias,,0,1,0,0,0,Dr. Matthias Heider,
19,223,5,CDU/CSU,Heil,Mechthild,,0,1,0,0,0,Mechthild Heil,
19,223,5,CDU/CSU,Heilmann,Thomas,,0,1,0,0,0,Thomas Heilmann,
19,223,5,CDU/CSU,Heinrich (Chemnitz),Frank,,0,0,0,0,1,Frank Heinrich (Chemnitz),
19,223,5,CDU/CSU,Helfrich,Mark,,0,1,0,0,0,Mark Helfrich,
19,223,5,CDU/CSU,Henke,Rudolf,,0,1,0,0,0,Rudolf Henke,
19,223,5,CDU/CSU,Hennrich,Michael,,0,1,0,0,0,Michael Hennrich,
19,223,5,CDU/CSU,Henrichmann,Marc,,0,1,0,0,0,Marc Henrichmann,
19,223,5,CDU/CSU,Heveling,Ansgar,,0,1,0,0,0,Ansgar Heveling,
19,223,5,CDU/CSU,Hirte,Christian,,0,1,0,0,0,Christian Hirte,
19,223,5,CDU/CSU,Hirte,Heribert,,0,1,0,0,0,Dr. Heribert Hirte,
19,223,5,CDU/CSU,Hoffmann,Alexander,,0,1,0,0,0,Alexander Hoffmann,
19,223,5,CDU/CSU,Holmeier,Karl,,0,1,0,0,0,Karl Holmeier,
19,223,5,CDU/CSU,Hoppenstedt,Hendrik,,0,1,0,0,0,Dr. Hendrik Hoppenstedt,
19,223,5,CDU/CSU,Irlstorfer,Erich,,0,1,0,0,0,Erich Irlstorfer,
19,223,5,CDU/CSU,Irmer,Hans-Jürgen,,0,0,0,0,1,Hans-Jürgen Irmer,
19,223,5,CDU/CSU,Jarzombek,Thomas,,0,1,0,0,0,Thomas Jarzombek,
19,223,5,CDU/CSU,Jung,Andreas,,0,1,0,0,0,Andreas Jung,
19,223,5,CDU/CSU,Jung,Ingmar,,0,1,0,0,0,Ingmar Jung,
19,223,5,CDU/CSU,Karl,Alois,,0,1,0,0,0,Alois Karl,
19,223,5,CDU/CSU,Karliczek,Anja,,0,1,0,0,0,Anja Karliczek,
19,223,5,CDU/CSU,Kartes,Torbjörn,,0,1,0,0,0,Torbjörn Kartes,
19,223,5,CDU/CSU,Kauder,Volker,,0,1,0,0,0,Volker Kauder,
19,223,5,CDU/CSU,Kaufmann,Stefan,,0,1,0,0,0,Dr. Stefan Kaufmann,
19,223,5,CDU/CSU,Kemmer,Ronja,,0,1,0,0,0,Ronja Kemmer,
19,223,5,CDU/CSU,Kiesewetter,Roderich,,0,1,0,0,0,Roderich Kiesewetter,
19,223,5,CDU/CSU,Kießling,Michael,,0,1,0,0,0,Michael Kießling,
19,223,5,CDU/CSU,Kippels,Georg,,0,1,0,0,0,Dr. Georg Kippels,
19,223,5,CDU/CSU,Klein,Volkmar,,0,1,0,0,0,Volkmar Klein,
19,223,5,CDU/CSU,Knoerig,Axel,,0,1,0,0,0,Axel Knoerig,
19,223,5,CDU/CSU,Koeppen,Jens,,0,1,0,0,0,Jens Koeppen,
19,223,5,CDU/CSU,Koob,Markus,,0,1,0,0,0,Markus Koob,
19,223,5,CDU/CSU,Körber,Carsten,,0,1,0,0,0,Carsten Körber,
19,223,5,CDU/CSU,Kovac,Kordula,,0,1,0,0,0,Kordula Kovac,
19,223,5,CDU/CSU,Krauß,Alexander,,0,1,0,0,0,Alexander Krauß,
19,223,5,CDU/CSU,Krichbaum,Gunther,,0,1,0,0,0,Gunther Krichbaum,
19,223,5,CDU/CSU,Krings,Günter,,0,1,0,0,0,Dr. Günter Krings,
19,223,5,CDU/CSU,Kruse,Rüdiger,,0,1,0,0,0,Rüdiger Kruse,
19,223,5,CDU/CSU,Kuffer,Michael,,0,1,0,0,0,Michael Kuffer,
19,223,5,CDU/CSU,Kühne,Roy,,0,1,0,0,0,Dr. Roy Kühne,
19,223,5,CDU/CSU,Lamers,Karl A.,,0,1,0,0,0,Dr. Dr. h. c. Karl A. Lamers,
19,223,5,CDU/CSU,Lämmel,Andreas G.,,0,1,0,0,0,Andreas G. Lämmel,
19,223,5,CDU/CSU,Landgraf,Katharina,,0,1,0,0,0,Katharina Landgraf,
19,223,5,CDU/CSU,Lange,Ulrich,,0,1,0,0,0,Ulrich Lange,
19,223,5,CDU/CSU,Launert,Silke,,0,0,0,0,1,Dr. Silke Launert,
19,223,5,CDU/CSU,Lehmann,Jens,,0,1,0,0,0,Jens Lehmann,
19,223,5,CDU/CSU,Lehrieder,Paul,,0,1,0,0,0,Paul Lehrieder,
19,223,5,CDU/CSU,Leikert,Katja,,0,1,0,0,0,Dr. Katja Leikert,
19,223,5,CDU/CSU,Lenz,Andreas,,0,0,0,0,1,Dr. Andreas Lenz,
19,223,5,CDU/CSU,Lezius,Antje,,0,0,0,0,1,Antje Lezius,
19,223,5,CDU/CSU,Lindholz,Andrea,,0,1,0,0,0,Andrea Lindholz,
19,223,5,CDU/CSU,Linnemann,Carsten,,0,1,0,0,0,Dr. Carsten Linnemann,
19,223,5,CDU/CSU,Lips,Patricia,,0,1,0,0,0,Patricia Lips,
19,223,5,CDU/CSU,Loos,Bernhard,,0,1,0,0,0,Bernhard Loos,
19,223,5,CDU/CSU,Luczak,Jan-Marco,,0,1,0,0,0,Dr. Jan-Marco Luczak,
19,223,5,CDU/CSU,Ludwig,Daniela,,0,1,0,0,0,Daniela Ludwig,
19,223,5,CDU/CSU,Ludwig,Saskia,,0,1,0,0,0,Dr. Saskia Ludwig,
19,223,5,CDU/CSU,Maag,Karin,,0,1,0,0,0,Karin Maag,
19,223,5,CDU/CSU,Magwas,Yvonne,,0,1,0,0,0,Yvonne Magwas,
19,223,5,CDU/CSU,Maizière,Thomas,de,0,1,0,0,0,Dr. Thomas de Maizière,
19,223,5,CDU/CSU,Manderla,Gisela,,0,1,0,0,0,Gisela Manderla,
19,223,5,CDU/CSU,Mannes,Astrid,,0,1,0,0,0,Dr. Astrid Mannes,
19,223,5,CDU/CSU,Marschall,Matern,von,0,1,0,0,0,Matern von Marschall,
19,223,5,CDU/CSU,Marwitz,Hans-Georg,von der,0,1,0,0,0,Hans-Georg von der Marwitz,
19,223,5,CDU/CSU,Mattfeldt,Andreas,,0,1,0,0,0,Andreas Mattfeldt,
19,223,5,CDU/CSU,Mayer (Altötting),Stephan,,0,1,0,0,0,Stephan Mayer (Altötting),
19,223,5,CDU/CSU,Meister,Michael,,0,1,0,0,0,Dr. Michael Meister,
19,223,5,CDU/CSU,Merkel,Angela,,0,0,0,0,1,Dr. Angela Merkel,
19,223,5,CDU/CSU,Metzler,Jan,,0,1,0,0,0,Jan Metzler,
19,223,5,CDU/CSU,Michelbach,Hans,,0,1,0,0,0,Dr. h. c. (Univ Kyiv) Hans Michelbach,
19,223,5,CDU/CSU,Middelberg,Mathias,,0,1,0,0,0,Dr. Mathias Middelberg,
19,223,5,CDU/CSU,Monstadt,Dietrich,,0,1,0,0,0,Dietrich Monstadt,
19,223,5,CDU/CSU,Möring,Karsten,,0,1,0,0,0,Karsten Möring,
19,223,5,CDU/CSU,Motschmann,Elisabeth,,0,1,0,0,0,Elisabeth Motschmann,
19,223,5,CDU/CSU,Müller,Axel,,0,1,0,0,0,Axel Müller,
19,223,5,CDU/CSU,Müller,Gerd,,0,1,0,0,0,Dr. Gerd Müller,
19,223,5,CDU/CSU,Müller,Sepp,,0,1,0,0,0,Sepp Müller,
19,223,5,CDU/CSU,Müller (Braunschweig),Carsten,,0,1,0,0,0,Carsten Müller (Braunschweig),
19,223,5,CDU/CSU,Müller (Erlangen),Stefan,,0,1,0,0,0,Stefan Müller (Erlangen),
19,223,5,CDU/CSU,Natterer,Christian,,0,1,0,0,0,Christian Natterer,
19,223,5,CDU/CSU,Nick,Andreas,,0,0,0,0,1,Dr. Andreas Nick,
19,223,5,CDU/CSU,Nicolaisen,Petra,,0,1,0,0,0,Petra Nicolaisen,
19,223,5,CDU/CSU,Noll,Michaela,,0,1,0,0,0,Michaela Noll,
19,223,5,CDU/CSU,Nordt,Kristina,,0,1,0,0,0,Kristina Nordt,
19,223,5,CDU/CSU,Oellers,Wilfried,,0,1,0,0,0,Wilfried Oellers,
19,223,5,CDU/CSU,Oßner,Florian,,0,1,0,0,0,Florian Oßner,
19,223,5,CDU/CSU,Oster,Josef,,0,1,0,0,0,Josef Oster,
19,223,5,CDU/CSU,Otte,Henning,,0,1,0,0,0,Henning Otte,
19,223,5,CDU/CSU,Pahlmann,Ingrid,,0,1,0,0,0,Ingrid Pahlmann,
19,223,5,CDU/CSU,Pantel,Sylvia,,0,1,0,0,0,Sylvia Pantel,
19,223,5,CDU/CSU,Patzelt,Martin,,0,1,0,0,0,Martin Patzelt,
19,223,5,CDU/CSU,Pfeiffer,Joachim,,0,1,0,0,0,Dr. Joachim Pfeiffer,
19,223,5,CDU/CSU,Pilsinger,Stephan,,0,1,0,0,0,Stephan Pilsinger,
19,223,5,CDU/CSU,Ploß,Christoph,,0,1,0,0,0,Dr. Christoph Ploß,
19,223,5,CDU/CSU,Pols,Eckhard,,0,1,0,0,0,Eckhard Pols,
19,223,5,CDU/CSU,Rachel,Thomas,,0,1,0,0,0,Thomas Rachel,
19,223,5,CDU/CSU,Radomski,Kerstin,,0,1,0,0,0,Kerstin Radomski,
19,223,5,CDU/CSU,Radwan,Alexander,,0,1,0,0,0,Alexander Radwan,
19,223,5,CDU/CSU,Rainer,Alois,,0,1,0,0,0,Alois Rainer,
19,223,5,CDU/CSU,Ramsauer,Peter,,0,1,0,0,0,Dr. Peter Ramsauer,
19,223,5,CDU/CSU,Rehberg,Eckhardt,,0,1,0,0,0,Eckhardt Rehberg,
19,223,5,CDU/CSU,Riebsamen,Lothar,,0,1,0,0,0,Lothar Riebsamen,
19,223,5,CDU/CSU,Rief,Josef,,0,1,0,0,0,Josef Rief,
19,223,5,CDU/CSU,Röring,Johannes,,0,1,0,0,0,Johannes Röring,
