Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
19,127,5,CDU/CSU,Abercron,Michael,von,1,0,0,0,0,Dr. Michael von Abercron,
19,127,5,CDU/CSU,Albani,Stephan,,1,0,0,0,0,Stephan Albani,
19,127,5,CDU/CSU,Altenkamp,Norbert Maria,,1,0,0,0,0,Norbert Maria Altenkamp,
19,127,5,CDU/CSU,Altmaier,Peter,,0,0,0,0,1,Peter Altmaier,
19,127,5,CDU/CSU,Amthor,Philipp,,1,0,0,0,0,Philipp Amthor,
19,127,5,CDU/CSU,Auernhammer,Artur,,1,0,0,0,0,Artur Auernhammer,
19,127,5,CDU/CSU,Aumer,Peter,,1,0,0,0,0,Peter Aumer,
19,127,5,CDU/CSU,Bär,Dorothee,,1,0,0,0,0,Dorothee Bär,
19,127,5,CDU/CSU,Bareiß,Thomas,,1,0,0,0,0,Thomas Bareiß,
19,127,5,CDU/CSU,Barthle,Norbert,,1,0,0,0,0,Norbert Barthle,
19,127,5,CDU/CSU,Beermann,Maik,,1,0,0,0,0,Maik Beermann,
19,127,5,CDU/CSU,Behrens (Börde),Manfred,,1,0,0,0,0,Manfred Behrens (Börde),
19,127,5,CDU/CSU,Bellmann,Veronika,,1,0,0,0,0,Veronika Bellmann,
19,127,5,CDU/CSU,Benning,Sybille,,1,0,0,0,0,Sybille Benning,
19,127,5,CDU/CSU,Berghegger,André,,1,0,0,0,0,Dr. André Berghegger,
19,127,5,CDU/CSU,Bernstein,Melanie,,1,0,0,0,0,Melanie Bernstein,
19,127,5,CDU/CSU,Bernstiel,Christoph,,1,0,0,0,0,Christoph Bernstiel,
19,127,5,CDU/CSU,Beyer,Peter,,1,0,0,0,0,Peter Beyer,
19,127,5,CDU/CSU,Biadacz,Marc,,1,0,0,0,0,Marc Biadacz,
19,127,5,CDU/CSU,Bilger,Steffen,,1,0,0,0,0,Steffen Bilger,
19,127,5,CDU/CSU,Bleser,Peter,,1,0,0,0,0,Peter Bleser,
19,127,5,CDU/CSU,Brackmann,Norbert,,1,0,0,0,0,Norbert Brackmann,
19,127,5,CDU/CSU,Brand (Fulda),Michael,,1,0,0,0,0,Michael Brand (Fulda),
19,127,5,CDU/CSU,Brandl,Reinhard,,1,0,0,0,0,Dr. Reinhard Brandl,
19,127,5,CDU/CSU,Braun,Helge,,1,0,0,0,0,Dr. Helge Braun,
19,127,5,CDU/CSU,Breher,Silvia,,1,0,0,0,0,Silvia Breher,
19,127,5,CDU/CSU,Brehm,Sebastian,,1,0,0,0,0,Sebastian Brehm,
19,127,5,CDU/CSU,Brehmer,Heike,,1,0,0,0,0,Heike Brehmer,
19,127,5,CDU/CSU,Brinkhaus,Ralph,,1,0,0,0,0,Ralph Brinkhaus,
19,127,5,CDU/CSU,Brodesser,Carsten,,1,0,0,0,0,Dr. Carsten Brodesser,
19,127,5,CDU/CSU,Connemann,Gitta,,1,0,0,0,0,Gitta Connemann,
19,127,5,CDU/CSU,Damerow,Astrid,,1,0,0,0,0,Astrid Damerow,
19,127,5,CDU/CSU,Dobrindt,Alexander,,1,0,0,0,0,Alexander Dobrindt,
19,127,5,CDU/CSU,Donth,Michael,,1,0,0,0,0,Michael Donth,
19,127,5,CDU/CSU,Dött,Marie-Luise,,1,0,0,0,0,Marie-Luise Dött,
19,127,5,CDU/CSU,Durz,Hansjörg,,1,0,0,0,0,Hansjörg Durz,
19,127,5,CDU/CSU,Erndl,Thomas,,1,0,0,0,0,Thomas Erndl,
19,127,5,CDU/CSU,Färber,Hermann,,1,0,0,0,0,Hermann Färber,
19,127,5,CDU/CSU,Feiler,Uwe,,1,0,0,0,0,Uwe Feiler,
19,127,5,CDU/CSU,Ferlemann,Enak,,1,0,0,0,0,Enak Ferlemann,
19,127,5,CDU/CSU,Fischer (Karlsruhe-Land),Axel E.,,0,1,0,0,0,Axel E. Fischer (Karlsruhe-Land),
19,127,5,CDU/CSU,Flachsbarth,Maria,,1,0,0,0,0,Dr. Maria Flachsbarth,
19,127,5,CDU/CSU,Frei,Thorsten,,1,0,0,0,0,Thorsten Frei,
19,127,5,CDU/CSU,Freudenstein,Astrid,,1,0,0,0,0,Dr. Astrid Freudenstein,
19,127,5,CDU/CSU,Friedrich (Hof),Hans-Peter,,1,0,0,0,0,Dr. Hans-Peter Friedrich (Hof),
19,127,5,CDU/CSU,Frieser,Michael,,1,0,0,0,0,Michael Frieser,
19,127,5,CDU/CSU,Fuchtel,Hans-Joachim,,1,0,0,0,0,Hans-Joachim Fuchtel,
19,127,5,CDU/CSU,Gädechens,Ingo,,1,0,0,0,0,Ingo Gädechens,
19,127,5,CDU/CSU,Gebhart,Thomas,,1,0,0,0,0,Dr. Thomas Gebhart,
19,127,5,CDU/CSU,Gerig,Alois,,1,0,0,0,0,Alois Gerig,
19,127,5,CDU/CSU,Gienger,Eberhard,,1,0,0,0,0,Eberhard Gienger,
19,127,5,CDU/CSU,Gnodtke,Eckhard,,0,0,0,0,1,Eckhard Gnodtke,
19,127,5,CDU/CSU,Groden-Kranich,Ursula,,1,0,0,0,0,Ursula Groden-Kranich,
19,127,5,CDU/CSU,Gröhe,Hermann,,1,0,0,0,0,Hermann Gröhe,
19,127,5,CDU/CSU,Gröhler,Klaus-Dieter,,1,0,0,0,0,Klaus-Dieter Gröhler,
19,127,5,CDU/CSU,Grosse-Brömer,Michael,,1,0,0,0,0,Michael Grosse-Brömer,
19,127,5,CDU/CSU,Grotelüschen,Astrid,,1,0,0,0,0,Astrid Grotelüschen,
19,127,5,CDU/CSU,Grübel,Markus,,1,0,0,0,0,Markus Grübel,
19,127,5,CDU/CSU,Grund,Manfred,,0,0,0,0,1,Manfred Grund,
19,127,5,CDU/CSU,Grundmann,Oliver,,1,0,0,0,0,Oliver Grundmann,
19,127,5,CDU/CSU,Grütters,Monika,,1,0,0,0,0,Monika Grütters,
19,127,5,CDU/CSU,Güntzler,Fritz,,1,0,0,0,0,Fritz Güntzler,
19,127,5,CDU/CSU,Gutting,Olav,,1,0,0,0,0,Olav Gutting,
19,127,5,CDU/CSU,Haase,Christian,,1,0,0,0,0,Christian Haase,
19,127,5,CDU/CSU,Hahn,Florian,,1,0,0,0,0,Florian Hahn,
19,127,5,CDU/CSU,Hardt,Jürgen,,1,0,0,0,0,Jürgen Hardt,
19,127,5,CDU/CSU,Hauer,Matthias,,1,0,0,0,0,Matthias Hauer,
19,127,5,CDU/CSU,Hauptmann,Mark,,1,0,0,0,0,Mark Hauptmann,
19,127,5,CDU/CSU,Heider,Matthias,,1,0,0,0,0,Dr. Matthias Heider,
19,127,5,CDU/CSU,Heil,Mechthild,,1,0,0,0,0,Mechthild Heil,
19,127,5,CDU/CSU,Heilmann,Thomas,,1,0,0,0,0,Thomas Heilmann,
19,127,5,CDU/CSU,Heinrich (Chemnitz),Frank,,1,0,0,0,0,Frank Heinrich (Chemnitz),
19,127,5,CDU/CSU,Helfrich,Mark,,1,0,0,0,0,Mark Helfrich,
19,127,5,CDU/CSU,Henke,Rudolf,,1,0,0,0,0,Rudolf Henke,
19,127,5,CDU/CSU,Hennrich,Michael,,1,0,0,0,0,Michael Hennrich,
19,127,5,CDU/CSU,Henrichmann,Marc,,1,0,0,0,0,Marc Henrichmann,
19,127,5,CDU/CSU,Heveling,Ansgar,,1,0,0,0,0,Ansgar Heveling,
19,127,5,CDU/CSU,Hirte,Christian,,1,0,0,0,0,Christian Hirte,
19,127,5,CDU/CSU,Hirte,Heribert,,1,0,0,0,0,Dr. Heribert Hirte,
19,127,5,CDU/CSU,Hoffmann,Alexander,,1,0,0,0,0,Alexander Hoffmann,
19,127,5,CDU/CSU,Holmeier,Karl,,1,0,0,0,0,Karl Holmeier,
19,127,5,CDU/CSU,Hoppenstedt,Hendrik,,1,0,0,0,0,Dr. Hendrik Hoppenstedt,
19,127,5,CDU/CSU,Irlstorfer,Erich,,1,0,0,0,0,Erich Irlstorfer,
19,127,5,CDU/CSU,Irmer,Hans-Jürgen,,1,0,0,0,0,Hans-Jürgen Irmer,
19,127,5,CDU/CSU,Jarzombek,Thomas,,1,0,0,0,0,Thomas Jarzombek,
19,127,5,CDU/CSU,Jung,Andreas,,1,0,0,0,0,Andreas Jung,
19,127,5,CDU/CSU,Jung,Ingmar,,1,0,0,0,0,Ingmar Jung,
19,127,5,CDU/CSU,Karl,Alois,,1,0,0,0,0,Alois Karl,
19,127,5,CDU/CSU,Karliczek,Anja,,1,0,0,0,0,Anja Karliczek,
19,127,5,CDU/CSU,Kartes,Torbjörn,,1,0,0,0,0,Torbjörn Kartes,
19,127,5,CDU/CSU,Kauder,Volker,,1,0,0,0,0,Volker Kauder,
19,127,5,CDU/CSU,Kaufmann,Stefan,,1,0,0,0,0,Dr. Stefan Kaufmann,
19,127,5,CDU/CSU,Kemmer,Ronja,,1,0,0,0,0,Ronja Kemmer,
19,127,5,CDU/CSU,Kiesewetter,Roderich,,1,0,0,0,0,Roderich Kiesewetter,
19,127,5,CDU/CSU,Kießling,Michael,,1,0,0,0,0,Michael Kießling,
19,127,5,CDU/CSU,Kippels,Georg,,1,0,0,0,0,Dr. Georg Kippels,
19,127,5,CDU/CSU,Klein,Volkmar,,1,0,0,0,0,Volkmar Klein,
19,127,5,CDU/CSU,Knoerig,Axel,,1,0,0,0,0,Axel Knoerig,
19,127,5,CDU/CSU,Koeppen,Jens,,0,0,1,0,0,Jens Koeppen,
19,127,5,CDU/CSU,Koob,Markus,,1,0,0,0,0,Markus Koob,
19,127,5,CDU/CSU,Körber,Carsten,,1,0,0,0,0,Carsten Körber,
19,127,5,CDU/CSU,Krauß,Alexander,,1,0,0,0,0,Alexander Krauß,
19,127,5,CDU/CSU,Krichbaum,Gunther,,1,0,0,0,0,Gunther Krichbaum,
19,127,5,CDU/CSU,Krings,Günter,,1,0,0,0,0,Dr. Günter Krings,
19,127,5,CDU/CSU,Kruse,Rüdiger,,1,0,0,0,0,Rüdiger Kruse,
19,127,5,CDU/CSU,Kuffer,Michael,,1,0,0,0,0,Michael Kuffer,
19,127,5,CDU/CSU,Kühne,Roy,,1,0,0,0,0,Dr. Roy Kühne,
19,127,5,CDU/CSU,Lamers,Karl A.,,1,0,0,0,0,Dr. Dr. h. c. Karl A. Lamers,
19,127,5,CDU/CSU,Lämmel,Andreas G.,,1,0,0,0,0,Andreas G. Lämmel,
19,127,5,CDU/CSU,Landgraf,Katharina,,1,0,0,0,0,Katharina Landgraf,
19,127,5,CDU/CSU,Lange,Ulrich,,1,0,0,0,0,Ulrich Lange,
19,127,5,CDU/CSU,Launert,Silke,,1,0,0,0,0,Dr. Silke Launert,
19,127,5,CDU/CSU,Lehmann,Jens,,1,0,0,0,0,Jens Lehmann,
19,127,5,CDU/CSU,Lehrieder,Paul,,1,0,0,0,0,Paul Lehrieder,
19,127,5,CDU/CSU,Leikert,Katja,,1,0,0,0,0,Dr. Katja Leikert,
19,127,5,CDU/CSU,Lenz,Andreas,,1,0,0,0,0,Dr. Andreas Lenz,
19,127,5,CDU/CSU,Lezius,Antje,,1,0,0,0,0,Antje Lezius,
19,127,5,CDU/CSU,Lindholz,Andrea,,1,0,0,0,0,Andrea Lindholz,
19,127,5,CDU/CSU,Linnemann,Carsten,,1,0,0,0,0,Dr. Carsten Linnemann,
19,127,5,CDU/CSU,Lips,Patricia,,1,0,0,0,0,Patricia Lips,
19,127,5,CDU/CSU,Löbel,Nikolas,,1,0,0,0,0,Nikolas Löbel,
19,127,5,CDU/CSU,Loos,Bernhard,,1,0,0,0,0,Bernhard Loos,
19,127,5,CDU/CSU,Luczak,Jan-Marco,,1,0,0,0,0,Dr. Jan-Marco Luczak,
19,127,5,CDU/CSU,Ludwig,Daniela,,1,0,0,0,0,Daniela Ludwig,
19,127,5,CDU/CSU,Maag,Karin,,1,0,0,0,0,Karin Maag,
19,127,5,CDU/CSU,Magwas,Yvonne,,1,0,0,0,0,Yvonne Magwas,
19,127,5,CDU/CSU,Maizière,Thomas,de,0,0,0,0,1,Dr. Thomas de Maizière,
19,127,5,CDU/CSU,Manderla,Gisela,,1,0,0,0,0,Gisela Manderla,
19,127,5,CDU/CSU,Mannes,Astrid,,1,0,0,0,0,Dr. Astrid Mannes,
19,127,5,CDU/CSU,Marschall,Matern,von,0,0,0,0,1,Matern von Marschall,
19,127,5,CDU/CSU,Marwitz,Hans-Georg,von der,0,0,0,0,1,Hans-Georg von der Marwitz,
19,127,5,CDU/CSU,Mattfeldt,Andreas,,1,0,0,0,0,Andreas Mattfeldt,
19,127,5,CDU/CSU,Mayer (Altötting),Stephan,,1,0,0,0,0,Stephan Mayer (Altötting),
19,127,5,CDU/CSU,Meister,Michael,,1,0,0,0,0,Dr. Michael Meister,
